Timestamp,Vel_X,Vel_Y,Ang_Z
1643260122133337974,0.0,0.003841992001980543,-0.1926538199186325
1643260122143841028,0.0,0.00269992183893919,-0.1932477205991745
1643260122154118061,0.0,0.0016811612294986844,-0.19348450005054474
1643260122173507928,7.24295387044549e-05,0.0006218667840585113,-0.19278697669506073
1643260122183825969,0.0005027811275795102,0.0007214428624138236,-0.19195793569087982
1643260122193731069,0.0012163073988631368,0.0011840531369671226,-0.19127550721168518
1643260122203150987,0.002080898266285658,0.0022125947289168835,-0.19067128002643585
1643260122223396062,0.0037363204173743725,0.005094168242067099,-0.18896014988422394
1643260122233141899,0.004095367155969143,0.0063832541927695274,-0.18815527856349945
1643260122243124008,0.0041380082257092,0.007443229667842388,-0.18756581842899323
1643260122252986907,0.0039374008774757385,0.008157619275152683,-0.18693113327026367
1643260122273041963,0.0031304708682000637,0.008779278956353664,-0.18454931676387787
1643260122284567117,0.002618147525936365,0.008833152242004871,-0.18252013623714447
1643260122294186115,0.002195923589169979,0.008712993003427982,-0.18031693994998932
1643260122303662061,0.0015611854614689946,0.008313850499689579,-0.17794080078601837
1643260122323143005,0.0,0.00727005023509264,-0.1765572428703308
1643260122333116054,0.0,0.006873990409076214,-0.1776961237192154
1643260122343395948,-0.00017280038446187973,0.006439341697841883,-0.17958450317382812
1643260122353241920,-0.0010402597254142165,0.006170237902551889,-0.18195275962352753
1643260122377357959,-0.0022388556972146034,0.006359570659697056,-0.18600903451442719
1643260122382980108,-0.0027753235772252083,0.0069838762283325195,-0.18754146993160248
1643260122393177032,-0.0029498403891921043,0.00794978067278862,-0.18843908607959747
1643260122403336048,-0.002931264229118824,0.009023463353514671,-0.18915808200836182
1643260122423105001,-0.002389925066381693,0.011113034561276436,-0.18957547843456268
1643260122433273077,-0.0018508139764890075,0.011492776684463024,-0.18920399248600006
1643260122443191051,-0.0015259768115356565,0.011434773914515972,-0.18892575800418854
1643260122452987909,-0.001278228941373527,0.010882675647735596,-0.18781673908233643
1643260122474122047,-0.0009241467341780663,0.008735883980989456,-0.18520699441432953
1643260122483175992,-0.0006593508878722787,0.007730448618531227,-0.18439193069934845
1643260122493153095,-0.0002575040562078357,0.006784574128687382,-0.18371698260307312
1643260122503740072,0.0,0.006466093473136425,-0.18407732248306274
1643260122525764942,0.0,0.006351953838020563,-0.18704591691493988
1643260122533441066,0.00015297962818294764,0.006346973590552807,-0.18897520005702972
1643260122543205022,0.0005829816218465567,0.006642125081270933,-0.19144530594348907
1643260122553455114,0.0010729589266702533,0.006762362085282803,-0.19396382570266724
1643260122574975967,0.0020198263227939606,0.007332276552915573,-0.19794560968875885
1643260122583502054,0.0025467947125434875,0.007540028542280197,-0.1991126984357834
1643260122593205928,0.0030140578746795654,0.007539186626672745,-0.19917500019073486
1643260122605185985,0.0031888815574347973,0.0071664778515696526,-0.19888803362846375
1643260122626101970,0.0023168353363871574,0.005578425247222185,-0.19629965722560883
1643260122635428905,0.0014023332623764873,0.004631392192095518,-0.1941521167755127
1643260122643695116,0.0002816146006807685,0.003865582402795553,-0.1918056607246399
1643260122654211997,0.0,0.0032709031365811825,-0.18951323628425598
1643260122674509048,-0.0012179218465462327,0.0025238175876438618,-0.18624480068683624
1643260122684612989,-0.0023795696906745434,0.002182822674512863,-0.18590618669986725
1643260122694104909,-0.0033343303948640823,0.001963683869689703,-0.18612578511238098
1643260122703954935,-0.004029811825603247,0.0018095554551109672,-0.18712346255779266
1643260122724229097,-0.0038294154219329357,0.0019266632152721286,-0.19219857454299927
1643260122735445022,-0.0030654766596853733,0.002273739781230688,-0.19604672491550446
1643260122743753910,-0.0019506284734234214,0.0023472202010452747,-0.20058117806911469
1643260122754877090,-0.00076025549788028,0.002386419102549553,-0.2044411599636078
1643260122773736953,0.0,0.002487950026988983,-0.2082715481519699
1643260122783765077,0.0,0.0027593066915869713,-0.20710298418998718
1643260122794481992,0.0,0.003388010896742344,-0.20415814220905304
1643260122804328918,0.0,0.004244581330567598,-0.200185626745224
1643260122823354005,0.0,0.00572716910392046,-0.1915186643600464
1643260122833434104,0.0,0.0060508823953568935,-0.1883995234966278
1643260122845134973,0.0,0.00614912761375308,-0.18641531467437744
1643260122858128070,-3.430957440286875e-05,0.006201542913913727,-0.1856769472360611
1643260122873786926,0.0,0.007088234648108482,-0.18884076178073883
1643260122886409044,0.0,0.007856551557779312,-0.19249428808689117
1643260122894511938,0.0003792740171775222,0.008638698607683182,-0.1971650868654251
1643260122904011964,0.0015971228713169694,0.009279314428567886,-0.2020583599805832
1643260122922980070,0.003616001922637224,0.009356696158647537,-0.20924241840839386
1643260122933367013,0.004254532512277365,0.00873170979321003,-0.21050269901752472
1643260122943548917,0.004409049171954393,0.007616546005010605,-0.21029449999332428
1643260122952760934,0.0038958676159381866,0.006277099251747131,-0.20906275510787964
1643260122972817897,0.0012522743782028556,0.0032156286761164665,-0.20456469058990479
1643260122983534097,0.0,0.002030731178820133,-0.2016032487154007
1643260122993117094,-0.00041398301254957914,0.001435834332369268,-0.19786204397678375
1643260123003017902,-0.0017645478947088122,0.0013418173184618354,-0.19362477958202362
1643260123022866964,-0.002871936187148094,0.003600338939577341,-0.18577666580677032
1643260123034715890,-0.0027408008463680744,0.005362958647310734,-0.18373526632785797
1643260123043037891,-0.00214967830106616,0.007122271694242954,-0.18376688659191132
1643260123052854061,-0.0013876153388991952,0.00835864432156086,-0.18634533882141113
1643260123072762012,0.0,0.00821112934499979,-0.19760753214359283
1643260123090207099,0.0,0.006557073909789324,-0.20461580157279968
1643260123093738079,0.0,0.00411115912720561,-0.21123643219470978
1643260123103267908,0.0005762414075434208,0.0016150634037330747,-0.21572904288768768
1643260123124397993,0.0009700626833364367,-0.00018915790133178234,-0.21654391288757324
1643260123138051033,0.0007582956459373236,-0.0006395006785169244,-0.21327726542949677
1643260123142880916,0.0006453278474509716,0.0,-0.2078522890806198
1643260123152715921,0.0005106045864522457,0.0,-0.20191627740859985
1643260123172889947,0.0008694557473063469,0.0035243332386016846,-0.19165366888046265
1643260123184660911,0.0015608287649229169,0.005806343164294958,-0.1883915215730667
1643260123192672014,0.0021902439184486866,0.007731073535978794,-0.1876918226480484
1643260123202811956,0.002823839895427227,0.009204598143696785,-0.1892397403717041
1643260123224689960,0.004066930152475834,0.010866772383451462,-0.19699576497077942
1643260123232806921,0.004197288770228624,0.010877459309995174,-0.20172789692878723
1643260123242814064,0.004080705810338259,0.01069702673703432,-0.20593342185020447
1643260123252847909,0.003906831610947847,0.010340184904634953,-0.20889750123023987
1643260123273427963,0.0028785536997020245,0.008670809678733349,-0.21047383546829224
1643260123282802104,0.001850909204222262,0.0077701834961771965,-0.2098788470029831
1643260123292855978,0.0003347909078001976,0.006991908885538578,-0.20844075083732605
1643260123303457021,0.0,0.0060183145105838776,-0.20679302513599396
1643260123324431896,-0.0031174016185104847,0.004472312983125448,-0.2051994800567627
1643260123333206892,-0.004323569126427174,0.0035573546774685383,-0.2049037218093872
1643260123342762947,-0.004669235087931156,0.002250267192721367,-0.20538635551929474
1643260123352811098,-0.004369707778096199,0.0013668205356225371,-0.2058839499950409
1643260123372606039,-0.002692625392228365,0.0,-0.20596550405025482
1643260123382796049,-0.0015655820025131106,0.0,-0.20563259720802307
1643260123392532110,-0.0006665179971605539,0.0,-0.2049747109413147
1643260123402564048,0.0,0.0,-0.20454365015029907
1643260123422630071,0.0,-0.0004968903958797455,-0.2039508819580078
1643260123433060884,0.0,-0.0010270291240885854,-0.20383736491203308
1643260123442768096,0.0,-0.0013098540948703885,-0.20329652726650238
1643260123453216075,0.0,-0.0012746112188324332,-0.20260775089263916
1643260123472687005,0.0,-0.00013639044482260942,-0.2010248452425003
1643260123483036041,0.0,0.0,-0.2006753832101822
1643260123493030071,0.0,0.0,-0.20128944516181946
1643260123502790927,0.0,0.0007670841878280044,-0.20281776785850525
1643260123522510051,0.0,0.0016721842112019658,-0.2086898535490036
1643260123533340930,0.0,0.0019890684634447098,-0.21252933144569397
1643260123543543100,0.0,0.0021581239998340607,-0.21665892004966736
1643260123554066896,5.893292836844921e-06,0.0026950212195515633,-0.22030289471149445
1643260123573203086,0.0013512623263522983,0.0039433506317436695,-0.22495989501476288
1643260123586467027,0.0022645718418061733,0.004391946829855442,-0.22489145398139954
1643260123593303918,0.002826265525072813,0.005077976267784834,-0.22309386730194092
1643260123602894067,0.0029397918842732906,0.0054067401215434074,-0.21981346607208252
1643260123623641014,0.0007741785375401378,0.005228984635323286,-0.2094232141971588
1643260123633646011,0.0,0.004631106276065111,-0.20411519706249237
1643260123646708965,-0.0017016472993418574,0.003493166994303465,-0.19920212030410767
1643260123653219938,-0.0038288659416139126,0.0022532534785568714,-0.195700541138649
1643260123673299074,-0.006499866954982281,1.0335235856473446e-05,-0.19351361691951752
1643260123684148073,-0.00683536846190691,0.0,-0.19490715861320496
1643260123698116064,-0.0063442871905863285,0.0,-0.1978919506072998
1643260123706043004,-0.0054866839200258255,0.0,-0.20172570645809174
1643260123722810029,-0.0029708012007176876,0.0002490539336577058,-0.21070601046085358
1643260123734237909,-0.002086253371089697,3.861752338707447e-05,-0.21520592272281647
1643260123744467020,-0.0016515754396095872,0.0,-0.21880729496479034
1643260123752415895,-0.0016430391697213054,0.0,-0.22184927761554718
1643260123772696018,-0.0026213927194476128,-0.002184594050049782,-0.2249089479446411
1643260123784640073,-0.0026443679817020893,-0.0033792201429605484,-0.22470420598983765
1643260123792531013,-0.002396038733422756,-0.004128209315240383,-0.22339420020580292
1643260123802582979,-0.0015934939729049802,-0.0043044365011155605,-0.22125446796417236
1643260123822561979,0.0,-0.0033367243595421314,-0.21653661131858826
1643260123832464933,0.0008362932130694389,-0.002207019366323948,-0.2146342247724533
1643260123842600107,0.002548234537243843,-0.0014182048616930842,-0.2138594537973404
1643260123853704929,0.0037221135571599007,-0.0008112448267638683,-0.2136862725019455
1643260123873752117,0.004779270850121975,-0.0007142962422221899,-0.21626107394695282
1643260123882463932,0.004614539444446564,-0.0008079746039584279,-0.2181694656610489
1643260123892450094,0.004154397640377283,-0.0003367960453033447,-0.21966786682605743
1643260123902461051,0.0038716886192560196,0.0,-0.22102761268615723
1643260123923739910,0.003608173690736294,0.0016906537348404527,-0.22159036993980408
1643260123932522058,0.0033941632136702538,0.0030412524938583374,-0.22101257741451263
1643260123942486047,0.002833273261785507,0.003687329590320587,-0.2197437286376953
1643260123952447891,0.001715075341053307,0.0037341951392591,-0.2181062549352646
1643260123972449064,0.0,0.0024496782571077347,-0.2148079127073288
1643260123982686996,-0.00207919767126441,0.0017710198881104589,-0.21283142268657684
1643260123992785930,-0.0037697008810937405,0.0013717211550101638,-0.21137675642967224
1643260124002456903,-0.004894918296486139,0.0013076170580461621,-0.20996029675006866
1643260124022739887,-0.004763156641274691,0.0023124520666897297,-0.2072644978761673
1643260124032315969,-0.003563615959137678,0.0030007162131369114,-0.20616549253463745
1643260124042464017,-0.0023652808740735054,0.003926288802176714,-0.20581930875778198
1643260124052279949,-0.0011675957357510924,0.004606200847774744,-0.20667527616024017
1643260124076128005,0.0,0.004110128153115511,-0.21078050136566162
1643260124082942962,0.0,0.002991870976984501,-0.21364466845989227
1643260124093235015,0.0,0.0016507828840985894,-0.2162933647632599
1643260124103595972,0.0,0.00019080215133726597,-0.21802660822868347
1643260124126781940,0.0,0.0,-0.2183932065963745
1643260124132409095,0.0,0.0,-0.21850644052028656
1643260124142425060,0.0005423590773716569,0.0,-0.2182466685771942
1643260124152606964,0.001311875064857304,0.0003306464059278369,-0.21794795989990234
1643260124172239065,0.002638815436512232,0.002845979295670986,-0.217420756816864
1643260124182226896,0.002616428304463625,0.003694825805723667,-0.215986430644989
1643260124192212104,0.002455589361488819,0.004445488564670086,-0.21458083391189575
1643260124202280998,0.001774165197275579,0.004920411854982376,-0.21335069835186005
1643260124222701072,0.0003877559211105108,0.005428100470453501,-0.21282459795475006
1643260124232446908,0.0,0.004811781924217939,-0.21329428255558014
1643260124242383003,0.0,0.0034034238196909428,-0.21394509077072144
1643260124252407073,0.0,0.0015353079652413726,-0.21445240080356598
1643260124272569894,-0.0006119519239291549,-0.0003930040402337909,-0.2156413048505783
1643260124282186985,-0.0011628653155639768,-0.001790586276911199,-0.21631790697574615
1643260124292162895,-0.001717357779853046,-0.0026478515937924385,-0.21691900491714478
1643260124302382946,-0.0019387173233553767,-0.0028073848225176334,-0.21739977598190308
1643260124323544025,-0.0022910689003765583,-0.0015257155755534768,-0.21726472675800323
1643260124332245111,-0.0023564696311950684,-0.00023575988598167896,-0.21670369803905487
1643260124342327117,-0.0019446444930508733,0.0,-0.21560388803482056
1643260124352509021,-0.0016132580349221826,0.0,-0.21445679664611816
1643260124372169017,-0.0005107135511934757,0.0,-0.21351303160190582
1643260124383315086,0.0,0.0,-0.21406182646751404
1643260124392365932,0.0,-2.0879204384982586e-05,-0.21555529534816742
1643260124402339935,0.0,-0.0014059237437322736,-0.21731266379356384
1643260124422133922,0.00026890868321061134,-0.003387833945453167,-0.21936947107315063
1643260124433233022,0.001017089351080358,-0.0038722315803170204,-0.21950757503509521
1643260124442611932,0.0016768124187365174,-0.00409341836348176,-0.21886080503463745
1643260124454103946,0.0020287646912038326,-0.0036158040165901184,-0.2177152782678604
1643260124473510980,0.001656517037190497,-0.0022323448210954666,-0.21446186304092407
1643260124482467889,0.0013106419937685132,-0.0011711270781233907,-0.2130470722913742
1643260124493031024,0.0008655429119244218,0.0,-0.212052121758461
1643260124510382890,0.000963120604865253,0.0,-0.2117615044116974
1643260124523808002,0.0020977421663701534,0.0005732029676437378,-0.21370650827884674
1643260124532742977,0.0025139092467725277,0.001179424929432571,-0.21552585065364838
1643260124543452024,0.0029220557771623135,0.0016145160188898444,-0.21785728633403778
1643260124555016994,0.002581415232270956,0.0024050110951066017,-0.2198215126991272
1643260124572513103,0.0005902531556785107,0.004049435257911682,-0.22261330485343933
1643260124582880973,0.0,0.004336858633905649,-0.22307923436164856
1643260124595027923,-0.0010540966177359223,0.004304066300392151,-0.22276745736598969
1643260124603822946,-0.002776102628558874,0.0036165034398436546,-0.22228094935417175
1643260124623783111,-0.005170208401978016,0.0021133841946721077,-0.21855802834033966
1643260124633445978,-0.005567622371017933,0.0017032824689522386,-0.21571260690689087
1643260124653330087,-0.005258477292954922,0.0015589507529512048,-0.21275371313095093
1643260124657807111,-0.004460704047232866,0.0018169860122725368,-0.20981435477733612
1643260124672981023,-0.0021278024651110172,0.0018568249652162194,-0.2061447948217392
1643260124683034896,-0.00100368179846555,0.0015291833551600575,-0.20596840977668762
1643260124692404031,-0.0003667520359158516,0.0009449031203985214,-0.20659472048282623
1643260124702388048,-0.0002503142459318042,0.0,-0.20836974680423737
1643260124722908973,-0.0014183275634422898,-0.0004273179220035672,-0.21569781005382538
