Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-11 15:26:28.154639,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:28.306445,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:28.413490,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:28.553911,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:28.716991,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:28.845158,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:28.954357,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:29.068635,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:29.237985,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:29.285799,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:29.415993,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:26:29.596814,0.02,1.0,1.0,0.361,0.02,0.361
2021-10-11 15:26:29.702067,0.081,1.0,1.0,1.0,0.061,1.0204
2021-10-11 15:26:56.340147,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:56.431215,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:56.619566,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:56.702059,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:56.861428,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:56.955063,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:57.087094,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:57.221230,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:57.342321,0.081,1.0,0.0,0.0,0.0,0.081
2021-10-11 15:26:57.455415,0.081,1.0,0.199,0.0,0.0,0.082305639
2021-10-11 15:26:57.605691,0.081,1.0,0.931,0.0,0.0,0.087108291
2021-10-11 15:26:57.735890,0.158,1.0,1.0,1.0,0.077,1.087561
2021-10-11 15:27:25.266350,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:25.484652,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:25.550527,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:25.622555,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:25.797386,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:25.970421,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:26.079055,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:26.184071,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:26.345546,0.158,1.0,0.0,0.0,0.0,0.158
2021-10-11 15:27:26.448432,0.158,1.0,0.0,0.0,0.0,0.158
