Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-11 11:04:42.480169,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:04:42.577179,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:04:42.756256,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:04:42.872957,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:04:43.006048,0.0,1.0,0.075,0.0,0.0,0.0
2021-10-11 11:04:43.105978,0.0,1.0,0.599,0.0,0.0,0.0
2021-10-11 11:04:43.261794,0.039,1.0,1.0,0.606,0.039,0.606
2021-10-11 11:04:43.349504,0.039,1.0,1.0,0.511,0,0.551521
2021-10-11 11:04:43.478934,0.063,1.0,1.0,0.817,0.024,0.857521
2021-10-11 11:04:43.600987,0.078,1.0,1.0,1.0,0.015,1.066969
2021-10-11 11:05:17.049379,0.078,1.0,0.0,0.0,0.0,0.078
2021-10-11 11:05:17.121081,0.078,1.0,0.0,0.0,0.0,0.078
2021-10-11 11:05:17.227588,0.078,1.0,0.0,0.0,0.0,0.078
2021-10-11 11:05:17.415461,0.078,1.0,0.088,0.0,0.0,0.078535392
2021-10-11 11:05:17.559325,0.078,1.0,0.892,0.0,0.0,0.083426928
2021-10-11 11:05:17.621724,0.114,1.0,1.0,0.221,0.036,0.305084
2021-10-11 11:05:17.780979,0.144,1.0,1.0,0.693,0.03,0.819996
2021-10-11 11:05:17.881030,0.144,1.0,1.0,0.651,0,0.815736
2021-10-11 11:05:17.977852,0.18,1.0,1.0,1.0,0.036,1.164736
2021-10-11 11:05:48.968731,0.18,1.0,0.0,0.0,0.0,0.18
2021-10-11 11:05:49.134160,0.18,1.0,0.0,0.0,0.0,0.18
2021-10-11 11:05:49.265207,0.18,1.0,0.0,0.0,0.0,0.18
2021-10-11 11:05:49.396595,0.18,1.0,0.0,0.0,0.0,0.18
2021-10-11 11:05:49.532757,0.18,1.0,0.875,0.0,0.0,0.20834999999999998
2021-10-11 11:05:49.650489,0.199,1.0,1.0,0.225,0.019,0.4374
2021-10-11 11:05:49.741839,0.22,1.0,1.0,0.418,0.021,0.656601
2021-10-11 11:05:49.969418,0.246,1.0,1.0,1.0,0.026,1.2684
2021-10-11 11:06:27.561689,0.246,1.0,0.0,0.0,0.0,0.246
2021-10-11 11:06:27.689661,0.246,1.0,0.0,0.0,0.0,0.246
2021-10-11 11:06:27.904544,0.246,1.0,0.0,0.0,0.0,0.246
2021-10-11 11:06:27.991839,0.246,1.0,0.0,0.0,0.0,0.246
2021-10-11 11:06:28.110098,0.246,1.0,0.027,0.0,0.0,0.247633932
2021-10-11 11:06:28.222206,0.248,1.0,1.0,0.022,0.002,0.32851600000000003
2021-10-11 11:06:28.379245,0.299,1.0,1.0,0.822,0.051,1.131504
2021-10-11 11:06:28.523723,0.311,1.0,1.0,0.994,0.012,1.382401
2021-10-11 11:06:28.657562,0.311,1.0,1.0,1.0,0.0,1.407721
2021-10-11 11:06:53.958749,0.311,1.0,0.0,0.0,0.0,0.311
2021-10-11 11:06:54.169953,0.311,1.0,0.0,0.0,0.0,0.311
2021-10-11 11:06:54.243729,0.311,1.0,0.0,0.0,0.0,0.311
2021-10-11 11:06:54.382280,0.311,1.0,0.165,0.0,0.0,0.326958965
2021-10-11 11:06:54.479458,0.311,1.0,0.776,0.0,0.0,0.386055496
2021-10-11 11:06:54.543730,0.323,1.0,1.0,0.079,0.012,0.486721
2021-10-11 11:06:54.770416,0.36,1.0,1.0,0.915,0.037,1.342329
2021-10-11 11:06:54.808918,0.36,1.0,1.0,0.898,0,1.3876
2021-10-11 11:06:54.932592,0.362,1.0,1.0,0.922,0.002,1.4116
2021-10-11 11:06:55.072252,0.362,1.0,1.0,0.603,0,1.096044
2021-10-11 11:06:55.261826,0.362,1.0,1.0,0.282,0,0.775044
2021-10-11 11:06:55.348355,0.362,1.0,1.0,0.189,0,0.682044
2021-10-11 11:06:55.489439,0.362,1.0,0.199,0.0,0,0.388077756
2021-10-11 11:06:55.670602,0.362,1.0,0.0,0.0,0.0,0.362
2021-10-11 11:06:55.757279,0.362,1.0,0.0,0.0,0.0,0.362
2021-10-11 11:06:55.876312,0.362,1.0,0.485,0.0,0.0,0.42555634
2021-10-11 11:06:56.027857,0.362,1.0,0.955,0.0,0.0,0.48714702
2021-10-11 11:06:56.130927,0.367,1.0,1.0,0.055,0.005,0.548044
2021-10-11 11:06:56.301868,0.367,1.0,1.0,0.023,0,0.5246890000000001
2021-10-11 11:06:56.371481,0.367,1.0,0.618,0.0,0,0.45023780199999996
2021-10-11 11:06:56.507547,0.367,1.0,0.013,0.0,0.0,0.368750957
2021-10-11 11:06:56.657640,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:56.778279,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:56.881600,0.367,1.0,0.178,0.0,0.0,0.390974642
2021-10-11 11:06:57.002325,0.367,1.0,0.242,0.0,0.0,0.399594738
2021-10-11 11:06:57.139925,0.367,1.0,0.109,0.0,0.0,0.38168110099999997
2021-10-11 11:06:57.269346,0.367,1.0,0.157,0.0,0.0,0.388146173
2021-10-11 11:06:57.405859,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:57.510355,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:57.594833,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:57.746004,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:57.910396,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.042940,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.137991,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.283573,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.346138,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.538269,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.629066,0.367,1.0,0.012,0.0,0.0,0.36861626799999997
2021-10-11 11:06:58.729842,0.367,1.0,0.0,0.0,0.0,0.367
2021-10-11 11:06:58.877483,0.367,1.0,0.059,0.0,0.0,0.374946651
2021-10-11 11:06:59.001353,0.367,1.0,0.169,0.0,0.0,0.389762441
2021-10-11 11:06:59.132555,0.367,1.0,0.417,0.0,0.0,0.423165313
2021-10-11 11:06:59.222045,0.367,1.0,0.309,0.0,0.0,0.408618901
2021-10-11 11:06:59.376688,0.367,1.0,0.223,0.0,0.0,0.397035647
2021-10-11 11:06:59.503343,0.367,1.0,0.342,0.0,0.0,0.413063638
2021-10-11 11:06:59.630061,0.367,1.0,0.6,0.0,0.0,0.4478134
2021-10-11 11:06:59.774004,0.367,1.0,0.827,0.0,0.0,0.478387803
2021-10-11 11:06:59.903722,0.369,1.0,1.0,0.025,0.002,0.5266890000000001
2021-10-11 11:06:59.959780,0.381,1.0,1.0,0.091,0.012,0.5961609999999999
2021-10-11 11:07:00.044115,0.381,1.0,1.0,0.063,0,0.589161
2021-10-11 11:07:00.233994,0.386,1.0,1.0,0.159,0.005,0.685161
2021-10-11 11:07:00.404742,0.391,1.0,1.0,0.243,0.005,0.777996
2021-10-11 11:07:00.499094,0.404,1.0,1.0,0.363,0.013,0.906881
2021-10-11 11:07:00.632565,0.42,1.0,1.0,0.573,0.016,1.1402160000000001
2021-10-11 11:07:00.771336,0.427,1.0,1.0,0.669,0.007,1.2654
2021-10-11 11:07:00.875929,0.432,1.0,1.0,0.721,0.005,1.3303289999999999
2021-10-11 11:07:01.011121,0.436,1.0,1.0,0.781,0.004,1.399624
2021-10-11 11:07:01.136867,0.448,1.0,1.0,0.929,0.012,1.555096
2021-10-11 11:07:01.273273,0.448,1.0,1.0,0.915,0,1.563704
2021-10-11 11:07:01.375634,0.448,1.0,1.0,0.847,0,1.495704
2021-10-11 11:07:01.505303,0.448,1.0,1.0,0.85,0.0,1.498704
