Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-11 15:31:05.196146,0.0,1.0,0.063,0.0,0.0,0.0
2021-10-11 15:31:05.297357,0.0,1.0,0.192,0.0,0.0,0.0
2021-10-11 15:31:05.430051,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:31:05.564599,0.0,1.0,0.138,0.0,0.0,0.0
2021-10-11 15:31:05.673546,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:31:05.802439,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:31:05.933829,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:31:06.050236,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 15:31:06.172088,0.0,1.0,0.006,0.0,0.0,0.0
2021-10-11 15:31:06.282985,0.0,1.0,0.237,0.0,0.0,0.0
2021-10-11 15:31:06.458029,0.057,1.0,1.0,1.0,0.057,1.0
2021-10-11 15:31:33.485135,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:33.579641,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:33.713716,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:33.850167,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:33.945818,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:34.083755,0.057,1.0,0.293,0.0,0.0,0.057951957000000005
2021-10-11 15:31:34.232080,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:34.327717,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:34.419918,0.057,1.0,0.0,0.0,0.0,0.057
2021-10-11 15:31:34.527760,0.057,1.0,0.397,0.0,0.0,0.058289853
2021-10-11 15:31:34.669994,0.127,1.0,1.0,1.0,0.07,1.060249
2021-10-11 15:31:58.477631,0.127,1.0,0.209,0.0,0.0,0.130370961
2021-10-11 15:31:58.588694,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:58.717289,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:58.832500,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:58.973599,0.127,1.0,0.092,0.0,0.0,0.128483868
2021-10-11 15:31:59.124364,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:59.198446,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:59.333667,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:59.474899,0.127,1.0,0.0,0.0,0.0,0.127
2021-10-11 15:31:59.612106,0.132,1.0,1.0,0.074,0.005,0.21712900000000002
2021-10-11 15:31:59.710785,0.226,1.0,1.0,1.0,0.094,1.149424
2021-10-11 15:32:21.690673,0.226,1.0,0.0,0.0,0.0,0.226
2021-10-11 15:32:21.844116,0.226,1.0,0.0,0.0,0.0,0.226
2021-10-11 15:32:21.946155,0.226,1.0,0.001,0.0,0.0,0.22605107600000002
2021-10-11 15:32:22.088701,0.226,1.0,0.0,0.0,0.0,0.226
2021-10-11 15:32:22.223262,0.226,1.0,0.0,0.0,0.0,0.226
2021-10-11 15:32:22.333724,0.226,1.0,0.319,0.0,0.0,0.24229324400000002
2021-10-11 15:32:22.466360,0.226,1.0,0.0,0.0,0.0,0.226
2021-10-11 15:32:22.569305,0.226,1.0,0.0,0.0,0.0,0.226
2021-10-11 15:32:22.730103,0.233,1.0,1.0,0.117,0.007,0.394076
2021-10-11 15:32:22.785155,0.263,1.0,1.0,0.282,0.03,0.5692889999999999
2021-10-11 15:32:22.901715,0.324,1.0,1.0,1.0,0.061,1.332169
2021-10-11 15:32:43.213592,0.324,1.0,0.0,0.0,0.0,0.324
2021-10-11 15:32:43.311808,0.324,1.0,0.0,0.0,0.0,0.324
2021-10-11 15:32:43.468256,0.324,1.0,0.0,0.0,0.0,0.324
2021-10-11 15:32:43.569648,0.324,1.0,0.0,0.0,0.0,0.324
2021-10-11 15:32:43.673918,0.324,1.0,0.0,0.0,0.0,0.324
2021-10-11 15:32:43.785091,0.324,1.0,0.0,0.0,0.0,0.324
2021-10-11 15:32:43.855434,0.324,1.0,0.047,0.0,0.0,0.328933872
2021-10-11 15:32:44.015701,0.324,1.0,0.105,0.0,0.0,0.33502248
2021-10-11 15:32:44.219642,0.324,1.0,0.732,0.0,0.0,0.400842432
2021-10-11 15:32:44.323507,0.418,1.0,1.0,0.977,0.094,1.405976
2021-10-11 15:32:44.452884,0.42,1.0,1.0,1.0,0.002,1.592724
2021-10-11 15:33:06.667716,0.42,1.0,0.0,0.0,0.0,0.42
2021-10-11 15:33:06.835663,0.42,1.0,0.086,0.0,0.0,0.43517039999999996
2021-10-11 15:33:06.896756,0.42,1.0,0.0,0.0,0.0,0.42
2021-10-11 15:33:07.000697,0.42,1.0,0.0,0.0,0.0,0.42
2021-10-11 15:33:07.165193,0.42,1.0,0.446,0.0,0.0,0.49867439999999996
2021-10-11 15:33:07.315985,0.42,1.0,0.006,0.0,0.0,0.4210584
2021-10-11 15:33:07.443611,0.42,1.0,0.339,0.0,0.0,0.4797996
2021-10-11 15:33:07.597616,0.42,1.0,0.637,0.0,0.0,0.5323668
2021-10-11 15:33:07.703230,0.42,1.0,0.441,0.0,0.0,0.49779239999999997
2021-10-11 15:33:07.808153,0.445,1.0,1.0,0.258,0.025,0.8543999999999999
2021-10-11 15:33:07.983750,0.458,1.0,1.0,0.484,0.013,1.127025
2021-10-11 15:33:08.137921,0.492,1.0,1.0,1.0,0.034,1.667764
2021-10-11 15:33:34.958208,0.492,1.0,0.0,0.0,0.0,0.492
2021-10-11 15:33:35.126807,0.492,1.0,0.0,0.0,0.0,0.492
2021-10-11 15:33:35.217310,0.492,1.0,0.028,0.0,0.0,0.498777792
2021-10-11 15:33:35.324776,0.492,1.0,0.0,0.0,0.0,0.492
2021-10-11 15:33:35.452502,0.492,1.0,0.0,0.0,0.0,0.492
2021-10-11 15:33:35.596758,0.492,1.0,0.0,0.0,0.0,0.492
2021-10-11 15:33:35.695719,0.492,1.0,0.031,0.0,0.0,0.499503984
2021-10-11 15:33:35.850652,0.492,1.0,0.872,0.0,0.0,0.703079808
2021-10-11 15:33:35.930963,0.538,1.0,1.0,0.366,0.046,1.1000640000000002
2021-10-11 15:33:36.089864,0.578,1.0,1.0,1.0,0.04,1.827444
2021-10-11 15:33:56.834332,0.578,1.0,0.0,0.0,0.0,0.578
2021-10-11 15:33:56.982350,0.578,1.0,0.144,0.0,0.0,0.626108096
2021-10-11 15:33:57.073986,0.578,1.0,0.191,0.0,0.0,0.641810044
2021-10-11 15:33:57.234797,0.578,1.0,0.183,0.0,0.0,0.639137372
2021-10-11 15:33:57.320778,0.578,1.0,0.0,0.0,0.0,0.578
2021-10-11 15:33:57.455955,0.578,1.0,0.262,0.0,0.0,0.665530008
2021-10-11 15:33:57.611829,0.578,1.0,0.0,0.0,0.0,0.578
2021-10-11 15:33:57.708790,0.578,1.0,0.0,0.0,0.0,0.578
2021-10-11 15:33:57.865722,0.578,1.0,0.0,0.0,0.0,0.578
2021-10-11 15:33:57.948539,0.578,1.0,0.536,0.0,0.0,0.757069024
2021-10-11 15:33:58.041815,0.578,1.0,1.0,0.0,0.0,0.9120839999999999
2021-10-11 15:33:58.211937,0.588,1.0,1.0,0.177,0.01,1.089084
2021-10-11 15:33:58.320570,0.588,1.0,1.0,0.162,0,1.0957439999999998
2021-10-11 15:33:58.401789,0.588,1.0,1.0,0.129,0,1.062744
2021-10-11 15:33:58.587640,0.634,1.0,1.0,0.977,0.046,1.9107439999999998
2021-10-11 15:33:58.703632,0.636,1.0,1.0,1.0,0.002,2.035956
2021-10-11 15:34:19.482030,0.636,1.0,0.0,0.0,0.0,0.636
2021-10-11 15:34:19.617715,0.636,1.0,0.115,0.0,0.0,0.68251704
2021-10-11 15:34:19.695307,0.636,1.0,0.0,0.0,0.0,0.636
2021-10-11 15:34:19.792284,0.636,1.0,0.0,0.0,0.0,0.636
2021-10-11 15:34:19.943182,0.636,1.0,0.0,0.0,0.0,0.636
2021-10-11 15:34:20.064802,0.636,1.0,0.161,0.0,0.0,0.701123856
2021-10-11 15:34:20.229393,0.636,1.0,0.0,0.0,0.0,0.636
2021-10-11 15:34:20.341094,0.636,1.0,0.207,0.0,0.0,0.719730672
2021-10-11 15:34:20.435254,0.636,1.0,0.403,0.0,0.0,0.799011888
2021-10-11 15:34:20.624218,0.636,1.0,0.211,0.0,0.0,0.721348656
2021-10-11 15:34:20.700117,0.636,1.0,0.713,0.0,0.0,0.924405648
2021-10-11 15:34:20.796044,0.636,1.0,0.465,0.0,0.0,0.82409064
2021-10-11 15:34:20.866986,0.644,1.0,1.0,0.059,0.008,1.099496
2021-10-11 15:34:21.093822,0.65,1.0,1.0,0.203,0.006,1.2617360000000002
2021-10-11 15:34:21.229622,0.655,1.0,1.0,0.274,0.005,1.3465
2021-10-11 15:34:21.339036,0.669,1.0,1.0,0.427,0.014,1.511025
2021-10-11 15:34:21.463630,0.685,1.0,1.0,0.624,0.016,1.740561
2021-10-11 15:34:21.595978,0.685,1.0,1.0,0.583,0,1.737225
2021-10-11 15:34:21.724364,0.689,1.0,1.0,0.636,0.004,1.790225
2021-10-11 15:34:21.859171,0.689,1.0,1.0,0.618,0,1.7817209999999997
2021-10-11 15:34:21.954790,0.694,1.0,1.0,0.668,0.005,1.831721
2021-10-11 15:34:22.091014,0.699,1.0,1.0,0.733,0.005,1.908636
2021-10-11 15:34:22.198594,0.699,1.0,1.0,0.647,0,1.834601
2021-10-11 15:34:22.330647,0.699,1.0,1.0,0.253,0,1.440601
2021-10-11 15:34:22.462185,0.721,1.0,1.0,0.548,0.022,1.735601
2021-10-11 15:34:22.601111,0.723,1.0,1.0,0.579,0.002,1.819841
2021-10-11 15:34:22.717663,0.726,1.0,1.0,0.619,0.003,1.8647289999999999
2021-10-11 15:34:22.821690,0.733,1.0,1.0,0.694,0.007,1.947076
2021-10-11 15:34:22.902138,0.743,1.0,1.0,0.773,0.01,2.043289
2021-10-11 15:34:23.022484,0.743,1.0,1.0,0.549,0,1.844049
2021-10-11 15:34:23.106016,0.762,1.0,1.0,0.705,0.019,2.000049
2021-10-11 15:34:23.273143,0.764,1.0,1.0,0.739,0.002,2.081644
2021-10-11 15:34:23.336004,0.764,1.0,1.0,0.737,-0.0,2.084696
2021-10-11 15:34:23.520916,0.764,1.0,1.0,0.638,0,1.985696
2021-10-11 15:34:23.693184,0.764,1.0,1.0,0.595,0,1.942696
2021-10-11 15:34:23.853727,0.764,1.0,1.0,0.589,-0.0,1.936696
2021-10-11 15:34:23.955857,0.764,1.0,1.0,0.534,0,1.881696
2021-10-11 15:34:24.100276,0.776,1.0,1.0,0.709,0.012,2.056696
2021-10-11 15:34:24.195904,0.776,1.0,1.0,0.591,0,1.969176
2021-10-11 15:34:24.350448,0.78,1.0,1.0,0.649,0.004,2.027176
2021-10-11 15:34:24.448563,0.785,1.0,1.0,0.695,0.005,2.0834
2021-10-11 15:34:24.594322,0.785,1.0,1.0,0.629,0,2.030225
2021-10-11 15:34:24.692261,0.785,1.0,1.0,0.589,0,1.9902250000000001
2021-10-11 15:34:24.835252,0.785,1.0,1.0,0.524,0,1.9252250000000002
2021-10-11 15:34:24.954522,0.793,1.0,1.0,0.616,0.008,2.0172250000000003
2021-10-11 15:34:25.158567,0.793,1.0,1.0,0.584,0,2.005849
2021-10-11 15:34:25.290784,0.806,1.0,1.0,0.762,0.013,2.1838490000000004
2021-10-11 15:34:25.495388,0.806,1.0,1.0,0.567,0,2.0226360000000003
2021-10-11 15:34:25.566051,0.834,1.0,1.0,0.769,0.028,2.2246360000000003
2021-10-11 15:34:25.730014,0.834,1.0,1.0,0.689,0,2.218556
2021-10-11 15:34:25.829025,0.837,1.0,1.0,0.723,0.003,2.252556
2021-10-11 15:34:25.985656,0.837,1.0,1.0,0.599,0,2.1365689999999997
2021-10-11 15:34:26.086719,0.846,1.0,1.0,0.691,0.009,2.228569
2021-10-11 15:34:26.219182,0.846,1.0,1.0,0.647,0,2.208716
2021-10-11 15:34:26.319897,0.846,1.0,1.0,0.575,0,2.136716
2021-10-11 15:34:26.459517,0.846,1.0,1.0,0.553,0,2.114716
2021-10-11 15:34:26.590043,0.869,1.0,1.0,0.854,0.023,2.4157159999999998
2021-10-11 15:34:26.688019,0.869,1.0,1.0,0.689,0,2.313161
2021-10-11 15:34:26.796692,0.869,1.0,1.0,0.638,0,2.262161
2021-10-11 15:34:26.939245,0.871,1.0,1.0,0.664,0.002,2.288161
2021-10-11 15:34:27.021180,0.871,1.0,1.0,0.589,0,2.218641
2021-10-11 15:34:27.205664,0.873,1.0,1.0,0.619,0.002,2.248641
2021-10-11 15:34:48.746158,0.873,1.0,0.0,0.0,0.0,0.873
2021-10-11 15:34:48.820122,0.873,1.0,0.004,0.0,0.0,0.876048516
2021-10-11 15:34:48.977605,0.873,1.0,0.043,0.0,0.0,0.905771547
2021-10-11 15:34:49.072637,0.873,1.0,0.0,0.0,0.0,0.873
2021-10-11 15:34:49.213667,0.873,1.0,0.0,0.0,0.0,0.873
2021-10-11 15:34:49.351825,0.873,1.0,0.08,0.0,0.0,0.93397032
2021-10-11 15:34:49.490098,0.873,1.0,0.0,0.0,0.0,0.873
2021-10-11 15:34:49.578597,0.873,1.0,0.259,0.0,0.0,1.070391411
2021-10-11 15:34:49.723626,0.873,1.0,0.104,0.0,0.0,0.952261416
2021-10-11 15:34:49.847430,0.873,1.0,0.0,0.0,0.0,0.873
2021-10-11 15:34:49.885028,0.873,1.0,0.231,0.0,0.0,1.049051799
2021-10-11 15:34:50.048074,0.888,1.0,1.0,0.243,0.015,1.878129
2021-10-11 15:34:50.132638,0.888,1.0,1.0,0.055,0,1.731544
2021-10-11 15:34:50.286019,0.888,1.0,1.0,0.032,0,1.708544
2021-10-11 15:34:50.343433,0.968,1.0,1.0,0.489,0.08,2.165544
