Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-11 11:33:32.171613,0.0,1.0,0.001,0.0,0.0,0.0
2021-10-11 11:33:32.249826,0.0,1.0,0.199,0.0,0.0,0.0
2021-10-11 11:33:32.379335,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:32.521587,0.0,1.0,0.188,0.0,0.0,0.0
2021-10-11 11:33:32.580597,0.0,1.0,0.204,0.0,0.0,0.0
2021-10-11 11:33:32.750562,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:32.881066,0.0,1.0,0.107,0.0,0.0,0.0
2021-10-11 11:33:33.004413,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:33.124896,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:33.251170,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:33.413104,0.0,1.0,0.186,0.0,0.0,0.0
2021-10-11 11:33:33.490812,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:33.642154,0.0,1.0,0.033,0.0,0.0,0.0
2021-10-11 11:33:33.765091,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:33.882651,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.029023,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.087673,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.220089,0.0,1.0,0.088,0.0,0.0,0.0
2021-10-11 11:33:34.393006,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.548565,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.626818,0.0,1.0,0.333,0.0,0.0,0.0
2021-10-11 11:33:34.759867,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.823745,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:34.900159,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:35.088519,0.0,1.0,0.085,0.0,0.0,0.0
2021-10-11 11:33:35.281558,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:33:35.397499,0.0,1.0,0.787,0.0,0.0,0.0
2021-10-11 11:33:35.419683,0.0,1.0,0.89,0.0,0.0,0.0
2021-10-11 11:33:35.630075,0.0,1.0,0.305,0.0,0.0,0.0
2021-10-11 11:33:35.789561,0.0,1.0,0.1,0.0,0.0,0.0
2021-10-11 11:33:35.895447,0.0,1.0,0.434,0.0,0.0,0.0
2021-10-11 11:33:36.045506,0.0,1.0,0.566,0.0,0.0,0.0
2021-10-11 11:33:36.159562,0.0,1.0,0.299,0.0,0.0,0.0
2021-10-11 11:33:36.278080,0.0,1.0,0.214,0.0,0.0,0.0
2021-10-11 11:33:36.407299,0.0,1.0,0.271,0.0,0.0,0.0
2021-10-11 11:33:36.534252,0.0,1.0,0.512,0.0,0.0,0.0
2021-10-11 11:33:36.623065,0.0,1.0,0.11,0.0,0.0,0.0
2021-10-11 11:33:36.714028,0.0,1.0,0.28,0.0,0.0,0.0
2021-10-11 11:33:36.757720,0.0,1.0,0.584,0.0,0.0,0.0
2021-10-11 11:33:36.897478,0.0,1.0,0.269,0.0,0.0,0.0
2021-10-11 11:33:37.133668,0.0,1.0,0.281,0.0,0.0,0.0
2021-10-11 11:33:37.291229,0.0,1.0,0.038,0.0,0.0,0.0
2021-10-11 11:33:37.409924,0.0,1.0,0.381,0.0,0.0,0.0
2021-10-11 11:34:08.398177,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:08.501799,0.0,1.0,0.338,0.0,0.0,0.0
2021-10-11 11:34:08.657868,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:08.755664,0.0,1.0,0.112,0.0,0.0,0.0
2021-10-11 11:34:08.855994,0.0,1.0,0.074,0.0,0.0,0.0
2021-10-11 11:34:08.938948,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:09.046649,0.0,1.0,0.122,0.0,0.0,0.0
2021-10-11 11:34:09.245967,0.0,1.0,0.093,0.0,0.0,0.0
2021-10-11 11:34:09.399273,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:09.510935,0.0,1.0,0.039,0.0,0.0,0.0
2021-10-11 11:34:09.638084,0.0,1.0,0.032,0.0,0.0,0.0
2021-10-11 11:34:09.791863,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:09.866494,0.0,1.0,0.013,0.0,0.0,0.0
2021-10-11 11:34:10.005368,0.0,1.0,0.032,0.0,0.0,0.0
2021-10-11 11:34:10.161301,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:10.275139,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:10.374787,0.0,1.0,0.012,0.0,0.0,0.0
2021-10-11 11:34:10.473489,0.0,1.0,0.334,0.0,0.0,0.0
2021-10-11 11:34:10.604251,0.0,1.0,0.171,0.0,0.0,0.0
2021-10-11 11:34:10.742059,0.0,1.0,0.25,0.0,0.0,0.0
2021-10-11 11:34:10.833449,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:11.025813,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:34:11.157743,0.0,1.0,0.573,0.0,0.0,0.0
2021-10-11 11:34:11.292456,0.0,1.0,0.417,0.0,0.0,0.0
2021-10-11 11:34:11.398835,0.003,1.0,1.0,0.031,0.003,0.031
2021-10-11 11:34:11.523247,0.009,1.0,1.0,0.111,0.006,0.114009
2021-10-11 11:34:11.605795,0.009,1.0,0.479,0.0,0,0.009038799
2021-10-11 11:34:11.761065,0.01,1.0,1.0,0.015,0.001,0.024080999999999998
2021-10-11 11:34:11.926319,0.01,1.0,1.0,0.011,-0.0,0.0211
2021-10-11 11:34:12.002742,0.037,1.0,1.0,0.214,0.027,0.2241
2021-10-11 11:34:12.051224,0.074,1.0,1.0,0.393,0.037,0.431369
2021-10-11 11:34:12.282382,0.074,1.0,0.965,0.0,0,0.07928434
2021-10-11 11:34:12.406364,0.077,1.0,1.0,0.042,0.003,0.121476
2021-10-11 11:34:12.526252,0.127,1.0,1.0,0.637,0.05,0.719929
2021-10-11 11:34:12.632137,0.127,1.0,0.885,0.0,0,0.141274165
2021-10-11 11:34:12.761068,0.164,1.0,1.0,0.48,0.037,0.623129
2021-10-11 11:34:12.875996,0.165,1.0,1.0,0.494,0.001,0.684896
