Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-11 11:29:10.376519,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:10.507516,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:10.647607,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:10.723791,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:10.861739,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.007456,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.122253,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.195720,0.0,1.0,0.265,0.0,0.0,0.0
2021-10-11 11:29:11.354301,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.525835,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.651167,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.781123,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:11.921655,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.021783,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.130704,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.254663,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.376306,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.522174,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.674716,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.777851,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:12.845358,0.0,1.0,0.051,0.0,0.0,0.0
2021-10-11 11:29:12.952765,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:13.122788,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:13.244610,0.0,1.0,0.054,0.0,0.0,0.0
2021-10-11 11:29:13.415446,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:13.521006,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:13.642160,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:13.716722,0.0,1.0,0.121,0.0,0.0,0.0
2021-10-11 11:29:13.915330,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.023156,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.150822,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.272165,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.381207,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.532845,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.620519,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.751127,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-11 11:29:14.830779,0.0,1.0,0.0,0.0,0.0,0.0
