Timestamp,Weight,Object,Predictive,Reflexive,Derivative,ico_output
2021-10-29 22:26:38.556460,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-29 22:26:38.691290,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-29 22:26:38.846083,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-29 22:26:38.949217,0.0,1.0,0.0,0.0,0.0,0.0
2021-10-29 22:26:39.209599,0.038,1.0,1.0,1.0,0.038,1.0
2021-10-29 22:26:58.301690,0.038,1.0,0.0,0.0,0.0,0.038
2021-10-29 22:26:58.448955,0.038,1.0,0.0,0.0,0.0,0.038
2021-10-29 22:26:58.602443,0.038,1.0,0.368,0.0,0.0,0.03800531392
2021-10-29 22:26:58.704273,0.115,1.0,1.0,0.785,0.077,0.82301444
2021-10-29 22:26:58.804401,0.136,1.0,1.0,1.0,0.021,1.11513225
2021-10-29 22:27:16.181739,0.136,1.0,0.0,0.0,0.0,0.136
2021-10-29 22:27:16.275500,0.136,1.0,0.0,0.0,0.0,0.136
2021-10-29 22:27:16.469205,0.136,1.0,0.0,0.0,0.0,0.136
2021-10-29 22:27:16.557443,0.136,1.0,0.581,0.0,0.0,0.13610746176000002
2021-10-29 22:27:16.720472,0.197,1.0,1.0,1.0,0.061,1.13618496
2021-10-29 22:27:37.733699,0.197,1.0,0.0,0.0,0.0,0.197
2021-10-29 22:27:37.822828,0.197,1.0,0.0,0.0,0.0,0.197
2021-10-29 22:27:37.973517,0.197,1.0,0.0,0.0,0.0,0.197
2021-10-29 22:27:38.072958,0.197,1.0,0.0,0.0,0.0,0.197
2021-10-29 22:27:38.190630,0.197,1.0,0.19,0.0,0.0,0.1970737371
2021-10-29 22:27:38.341944,0.263,1.0,1.0,1.0,0.066,1.19738809
2021-10-29 22:28:21.462835,0.263,1.0,0.0,0.0,0.0,0.263
2021-10-29 22:28:21.596229,0.263,1.0,0.102,0.0,0.0,0.26307055238
2021-10-29 22:28:21.696972,0.263,1.0,0.046,0.0,0.0,0.26303181774
2021-10-29 22:28:21.764719,0.263,1.0,0.399,0.0,0.0,0.26327598431
2021-10-29 22:28:21.867306,0.341,1.0,1.0,0.8,0.078,1.0636916900000002
2021-10-29 22:28:22.235029,0.346,1.0,1.0,1.0,0.005,1.34216281
2021-10-29 22:29:09.772552,0.346,1.0,0.0,0.0,0.0,0.346
2021-10-29 22:29:09.977691,0.346,1.0,0.0,0.0,0.0,0.346
2021-10-29 22:29:10.074484,0.346,1.0,0.0,0.0,0.0,0.346
